lf_lsn,eventtime,lf_event,lf_detail,filename,filepath,lf_creation_time,lf_modified_time,lf_mft_modified_time,lf_accessed_time,lf_redo,lf_target_vcn,lf_cluster_index,dataset_id,eventtime_dt,merge_key,usn_usn,usn_event_info,usn_source_info,usn_file_attribute,usn_carving_flag,usn_file_reference_number,usn_parent_file_reference_number,source,time_diff_seconds,is_tunneling,is_timestomped,timestamp_type,timestamp_before,timestamp_after,zero_in_nanoseconds
4396068110.0,12/29/22 23:36,Time Reversal Event & Changing FileAttribute,CreationTime : 2022-12-29 23:36:04 -> 2022-12-16 17:28:08(same as IDX_CONTENT_TASKBARHEADLINES.json/ IDX_CONTENT_TASKBARHEADLINES.json~RF32ffa.TMP) & Hidden/ Archive -> Archive,IDX_CONTENT_TASKBARHEADLINES.json.~tmp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ShellFeeds\IDX_CONTENT_TASKBARHEADLINES.json.~tmp,,,,,Update Resident Value,0x6649,6.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ShellFeeds\IDX_CONTENT_TASKBARHEADLINES.json.~tmp|IDX_CONTENT_TASKBARHEADLINES.json.~tmp,765607936.0,Basic_Info_Changed,Normal,Archive,,0x000A000000019927,0x000300000001A2B4,both,0.0,False,0,CreationTime,2022-12-29 23:36:04,2022-12-16 17:28:08,False
4396123328.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:15 -> 2022-12-16 17:18:46(same as global.ini/ assertInformation.ini),global.temp.ini,\Users\blueangel\AppData\Local\Microsoft\OneDrive\settings\Personal\global.temp.ini,,,,,Update Resident Value,0x7274,6.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Microsoft\OneDrive\settings\Personal\global.temp.ini|global.temp.ini,765623112.0,Basic_Info_Changed,Normal,Archive,,0x000B00000001C9D3,0x000100000001AB1F,both,0.0,False,0,CreationTime,2022-12-29 23:36:15,2022-12-16 17:18:46,False
4396144730.0,12/29/22 23:36,Time Reversal Event & Changing FileAttribute,CreationTime : 2022-12-29 23:36:15 -> 2022-12-13 13:10:29(Zero in 100-nanoseconds)(same as wct62B.tmp/ wctAF1C.tmp)/ ModifiedTime : 2022-12-29 23:36:15 -> 2022-12-13 13:10:29(Zero in 100-nanoseconds)(same as wct62B.tmp/ wctAF1C.tmp)/ MFTModifiedTime : 2022-12-29 23:36:15 -> 2022-12-13 13:10:29(Zero in 100-nanoseconds)/ AccessedTime : 2022-12-29 23:36:15 -> 2022-12-13 13:10:29(Zero in 100-nanoseconds) & Hidden/ Archive -> Hidden,BITA018.tmp,\Users\blueangel\AppData\Local\Temp\BITA018.tmp,,,,,Update Resident Value,0x726C,0.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Temp\BITA018.tmp|BITA018.tmp,765633416.0,Basic_Info_Changed / Data_Added / Data_Overwritten / Data_Truncated,Normal,Hidden,,0x000B00000001C9B0,0x000100000001A2E5,both,0.0,False,0,CreationTime,2022-12-29 23:36:15,2022-12-13 13:10:29,True
4396164601.0,12/29/22 23:36,Time Reversal Event & Changing FileAttribute,CreationTime : 2022-12-29 23:36:19 -> 2022-12-16 17:14:26 & Hidden/ Archive -> Archive,~ocuments.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Libraries\~ocuments.tmp,,,,,Update Resident Value,0x6877,4.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Libraries\~ocuments.tmp|~ocuments.tmp,765642288.0,Basic_Info_Changed,Normal,Archive,,0x000E00000001A1DE,0x000100000001A4B2,both,0.0,False,0,CreationTime,2022-12-29 23:36:19,2022-12-16 17:14:26,False
4396257549.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:31 -> 2022-12-16 17:14:28(same as Preferences/ Secure Preferences),06377dad-2095-46da-847f-17974edd2e70.tmp,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\06377dad-2095-46da-847f-17974edd2e70.tmp,,,,,Update Resident Value,0x71FA,2.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\06377dad-2095-46da-847f-17974edd2e70.tmp|06377dad-2095-46da-847f-17974edd2e70.tmp,765674160.0,Basic_Info_Changed,Normal,Archive,,0x000D00000001C7E9,0x000100000001A537,both,0.0,False,0,CreationTime,2022-12-29 23:36:31,2022-12-16 17:14:28,False
4396260331.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:31 -> 2022-12-16 17:14:28(same as Preferences/ Secure Preferences),8c0ec992-48a9-4bda-81f6-5419e8397970.tmp,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\8c0ec992-48a9-4bda-81f6-5419e8397970.tmp,,,,,Update Resident Value,0x20DE,4.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\8c0ec992-48a9-4bda-81f6-5419e8397970.tmp|8c0ec992-48a9-4bda-81f6-5419e8397970.tmp,765675912.0,Basic_Info_Changed,Normal,Archive,,0x00C600000000837A,0x000100000001A537,both,0.0,False,0,CreationTime,2022-12-29 23:36:31,2022-12-16 17:14:28,False
4396324462.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:31 -> 2022-12-25 21:43:09(same as Trusted Vault/ Trusted Vault~RF1605b.TMP),2ade82c5-e4bf-404a-94a7-fdfe33c2fc6b.tmp,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\2ade82c5-e4bf-404a-94a7-fdfe33c2fc6b.tmp,,,,,Update Resident Value,0x6B6B,2.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\2ade82c5-e4bf-404a-94a7-fdfe33c2fc6b.tmp|2ade82c5-e4bf-404a-94a7-fdfe33c2fc6b.tmp,765719392.0,Basic_Info_Changed,Normal,Archive,,0x001700000001ADAD,0x000100000001A537,both,0.0,False,0,CreationTime,2022-12-29 23:36:31,2022-12-25 21:43:09,False
4396801143.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:39 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),VCB674ZBBSENGJBITXQY.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\VCB674ZBBSENGJBITXQY.temp,,,,,Update Resident Value,0x79BE,0.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\VCB674ZBBSENGJBITXQY.temp|VCB674ZBBSENGJBITXQY.temp,766029624.0,Basic_Info_Changed,Normal,Archive,,0x000500000001E6F8,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:39,2022-12-20 22:16:23,False
4396842374.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:41 -> 2022-12-16 17:14:37(same as Local State),b6981e3c-78ff-42fc-872a-5798ba291c64.tmp,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\b6981e3c-78ff-42fc-872a-5798ba291c64.tmp,,,,,Update Resident Value,0x7AD4,2.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\b6981e3c-78ff-42fc-872a-5798ba291c64.tmp|b6981e3c-78ff-42fc-872a-5798ba291c64.tmp,766048736.0,Basic_Info_Changed,Normal,Archive,,0x002800000001EB51,0x000100000001A4E7,both,0.0,False,0,CreationTime,2022-12-29 23:36:41,2022-12-16 17:14:37,False
4396848461.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:41 -> 2022-12-16 17:14:28(same as Preferences/ Secure Preferences),7b460c35-6be7-410b-ac22-9dd35d85d2f0.tmp,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\7b460c35-6be7-410b-ac22-9dd35d85d2f0.tmp,,,,,Update Resident Value,0x7AEC,0.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\7b460c35-6be7-410b-ac22-9dd35d85d2f0.tmp|7b460c35-6be7-410b-ac22-9dd35d85d2f0.tmp,766051952.0,Basic_Info_Changed,Normal,Archive,,0x000700000001EBB0,0x000100000001A537,both,0.0,False,0,CreationTime,2022-12-29 23:36:41,2022-12-16 17:14:28,False
4396863694.0,12/29/22 23:36,Time Reversal Event,ModifiedTime : 2022-12-29 23:36:41 -> 2022-12-29 23:34:49,last_run_current_log.txt,,,,,,Update Resident Value,0x71FA,2.0,01-APT17,2022-12-29 23:36:00,|last_run_current_log.txt,766059232.0,Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x001100000001C7E9,0x001100000001B056,both,0.0,False,0,ModifiedTime,2022-12-29 23:36:41,2022-12-29 23:34:49,False
4396965660.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:44 -> 2022-12-16 17:32:19,323751c6-52c3-4599-a2b9-1b361dae8c80.tmp,\Users\blueangel\AppData\Roaming\Evernote\Partitions\name\323751c6-52c3-4599-a2b9-1b361dae8c80.tmp,,,,,Update Resident Value,0x7AFE,2.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Evernote\Partitions\name\323751c6-52c3-4599-a2b9-1b361dae8c80.tmp|323751c6-52c3-4599-a2b9-1b361dae8c80.tmp,766106200.0,Basic_Info_Changed,Normal,Archive,,0x001300000001EBF9,0x000200000001B3FD,both,0.0,False,0,CreationTime,2022-12-29 23:36:44,2022-12-16 17:32:19,False
4397002260.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:46 -> 2022-12-17 00:44:51,e3243110-cfdd-4060-8e76-9ee50e6e539b.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\e3243110-cfdd-4060-8e76-9ee50e6e539b.tmp,,,,,Update Resident Value,0x7B8A,0.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Teams\e3243110-cfdd-4060-8e76-9ee50e6e539b.tmp|e3243110-cfdd-4060-8e76-9ee50e6e539b.tmp,766124176.0,Basic_Info_Changed,Normal,Archive,,0x000800000001EE28,0x000100000001F775,both,0.0,False,0,CreationTime,2022-12-29 23:36:46,2022-12-17 00:44:51,False
4397004613.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:46 -> 2022-12-20 22:16:31,f875cb61-112d-4150-bd54-c8f939220bd3.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\f875cb61-112d-4150-bd54-c8f939220bd3.tmp,,,,,Update Resident Value,0x7B8C,0.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\f875cb61-112d-4150-bd54-c8f939220bd3.tmp|f875cb61-112d-4150-bd54-c8f939220bd3.tmp,766125688.0,Basic_Info_Changed,Normal,Archive,,0x000900000001EE30,0x0004000000055194,both,0.0,False,0,CreationTime,2022-12-29 23:36:46,2022-12-20 22:16:31,False
4397008765.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:47 -> 2022-12-17 00:44:53(same as TransportSecurity/ TransportSecurity~RF1eb36.TMP),3599dc86-210e-41de-a7ec-322307481057.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\3599dc86-210e-41de-a7ec-322307481057.tmp,,,,,Update Resident Value,0x6A78,4.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Teams\3599dc86-210e-41de-a7ec-322307481057.tmp|3599dc86-210e-41de-a7ec-322307481057.tmp,766127896.0,Basic_Info_Changed,Normal,Archive,,0x001800000001A9E2,0x000100000001F775,both,0.0,False,0,CreationTime,2022-12-29 23:36:47,2022-12-17 00:44:53,False
4397114033.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:49 -> 2022-12-19 00:00:42(same as TransportSecurity/ TransportSecurity~RF1a9e7.TMP),08881f89-d2a8-46e3-b2cf-e892f080496e.tmp,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Network\08881f89-d2a8-46e3-b2cf-e892f080496e.tmp,,,,,Update Resident Value,0x7B84,0.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Network\08881f89-d2a8-46e3-b2cf-e892f080496e.tmp|08881f89-d2a8-46e3-b2cf-e892f080496e.tmp,766135920.0,Basic_Info_Changed,Normal,Archive,,0x000B00000001EE10,0x000800000002EE7E,both,0.0,False,0,CreationTime,2022-12-29 23:36:49,2022-12-19 00:00:42,False
4397124354.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:50 -> 2022-12-16 17:32:52,3db94e61-a7e6-453d-af21-1cf29e07b588.tmp,\Users\blueangel\AppData\Roaming\Evernote\Partitions\user%3A23847576\3db94e61-a7e6-453d-af21-1cf29e07b588.tmp,,,,,Update Resident Value,0x7D42,4.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Evernote\Partitions\user%3A23847576\3db94e61-a7e6-453d-af21-1cf29e07b588.tmp|3db94e61-a7e6-453d-af21-1cf29e07b588.tmp,766140560.0,Basic_Info_Changed,Normal,Archive,,0x016800000001F50A,0x000800000001B9D4,both,0.0,False,0,CreationTime,2022-12-29 23:36:50,2022-12-16 17:32:52,False
4397135346.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:51 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),WAFNPQC3GB8Z3CA4VERF.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\WAFNPQC3GB8Z3CA4VERF.temp,,,,,Update Resident Value,0x7DAA,2.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\WAFNPQC3GB8Z3CA4VERF.temp|WAFNPQC3GB8Z3CA4VERF.temp,766145512.0,Basic_Info_Changed,Normal,Archive,,0x000500000001F6A9,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:51,2022-12-20 22:16:23,False
4397138793.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:51 -> 2022-12-16 17:32:24(same as TransportSecurity/ TransportSecurity~RFb1c7b.TMP/ TransportSecurity~RFa2ea0.TMP/ TransportSecurity~RF1dced.TMP),afd08a10-642b-453e-b0f6-e3e554b75b03.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\afd08a10-642b-453e-b0f6-e3e554b75b03.tmp,,,,,Update Resident Value,0x79BE,0.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Evernote\Network\afd08a10-642b-453e-b0f6-e3e554b75b03.tmp|afd08a10-642b-453e-b0f6-e3e554b75b03.tmp,766147648.0,Basic_Info_Changed,Normal,Archive,,0x000600000001E6F8,0x000200000001B982,both,0.0,False,0,CreationTime,2022-12-29 23:36:51,2022-12-16 17:32:24,False
4397150656.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:51 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),TDV1YYVGL8HXCQIYIP4R.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\TDV1YYVGL8HXCQIYIP4R.temp,,,,,Update Resident Value,0x79D6,4.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\TDV1YYVGL8HXCQIYIP4R.temp|TDV1YYVGL8HXCQIYIP4R.temp,766153192.0,Basic_Info_Changed,Normal,Archive,,0x000D00000001E75A,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:51,2022-12-20 22:16:23,False
4397160103.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:52 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),6CHVGVQT1J1UVEEVQFOF.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\6CHVGVQT1J1UVEEVQFOF.temp,,,,,Update Resident Value,0x7DD2,2.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\6CHVGVQT1J1UVEEVQFOF.temp|6CHVGVQT1J1UVEEVQFOF.temp,766158200.0,Basic_Info_Changed,Normal,Archive,,0x001700000001F749,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:52,2022-12-20 22:16:23,False
4397165859.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:52 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),15Q25TWQL0WJJ5QP0S8F.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\15Q25TWQL0WJJ5QP0S8F.temp,,,,,Update Resident Value,0x79D6,4.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\15Q25TWQL0WJJ5QP0S8F.temp|15Q25TWQL0WJJ5QP0S8F.temp,766160680.0,Basic_Info_Changed,Normal,Archive,,0x000E00000001E75A,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:52,2022-12-20 22:16:23,False
4397169430.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:52 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),P10BGBY5GA2IEPV0XC1M.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\P10BGBY5GA2IEPV0XC1M.temp,,,,,Update Resident Value,0x7DAB,0.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\P10BGBY5GA2IEPV0XC1M.temp|P10BGBY5GA2IEPV0XC1M.temp,766162824.0,Basic_Info_Changed,Normal,Archive,,0x000D00000001F6AC,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:52,2022-12-20 22:16:23,False
4397186999.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:53 -> 2022-12-16 17:14:27(same as the-real-index),temp-index,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\index-dir\temp-index,,,,,Update Resident Value,0x7996,2.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Code Cache\js\index-dir\temp-index|temp-index,766171392.0,Basic_Info_Changed,Normal,Archive,,0x000900000001E659,0x000100000001A56F,both,0.0,False,0,CreationTime,2022-12-29 23:36:53,2022-12-16 17:14:27,False
4397187248.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:53 -> 2022-12-20 22:18:40(same as the-real-index),temp-index,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\1bb2dd37-8fc1-424c-8811-afa21db7db7f\index-dir\temp-index,,,,,Update Resident Value,0x79D6,4.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\1bb2dd37-8fc1-424c-8811-afa21db7db7f\index-dir\temp-index|temp-index,766171472.0,Basic_Info_Changed,Normal,Archive,,0x000F00000001E75A,0x00030000000559CD,both,0.0,False,0,CreationTime,2022-12-29 23:36:53,2022-12-20 22:18:40,False
4397212314.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:55 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),WP72GEHFINHGWZVN6CTP.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\WP72GEHFINHGWZVN6CTP.temp,,,,,Update Resident Value,0x798B,4.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\WP72GEHFINHGWZVN6CTP.temp|WP72GEHFINHGWZVN6CTP.temp,766178328.0,Basic_Info_Changed,Normal,Archive,,0x000300000001E62E,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:55,2022-12-20 22:16:23,False
4397216418.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:55 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),1O5LYPSGPQHZ1M98W8V1.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\1O5LYPSGPQHZ1M98W8V1.temp,,,,,Update Resident Value,0x799D,6.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\1O5LYPSGPQHZ1M98W8V1.temp|1O5LYPSGPQHZ1M98W8V1.temp,766180824.0,Basic_Info_Changed,Normal,Archive,,0x000500000001E677,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:55,2022-12-20 22:16:23,False
4397231850.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:55 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),68QJSWUDA93CB64QSUUU.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\68QJSWUDA93CB64QSUUU.temp,,,,,Update Resident Value,0x798B,4.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\68QJSWUDA93CB64QSUUU.temp|68QJSWUDA93CB64QSUUU.temp,766188656.0,Basic_Info_Changed,Normal,Archive,,0x000D00000001E62E,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:55,2022-12-20 22:16:23,False
4397244784.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:56 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),PGNBG7Y4GHU1O8L8ENCX.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\PGNBG7Y4GHU1O8L8ENCX.temp,,,,,Update Resident Value,0x7D29,0.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\PGNBG7Y4GHU1O8L8ENCX.temp|PGNBG7Y4GHU1O8L8ENCX.temp,766194888.0,Basic_Info_Changed,Normal,Archive,,0x000D00000001F4A4,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:56,2022-12-20 22:16:23,False
4397249594.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:56 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),EIY0W41MD8M6UYYS7380.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\EIY0W41MD8M6UYYS7380.temp,,,,,Update Resident Value,0x799D,6.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\EIY0W41MD8M6UYYS7380.temp|EIY0W41MD8M6UYYS7380.temp,766197760.0,Basic_Info_Changed,Normal,Archive,,0x000700000001E677,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:56,2022-12-20 22:16:23,False
4397252957.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:56 -> 2022-12-20 22:16:23(same as 5728b1cde7c10ef0.customDestinations-ms/ 5728b1cde7c10ef0.customDestinations-ms~RF1f6fd.TMP),M8WMP8TPWYKS018X24CT.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\M8WMP8TPWYKS018X24CT.temp,,,,,Update Resident Value,0x7D29,0.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\M8WMP8TPWYKS018X24CT.temp|M8WMP8TPWYKS018X24CT.temp,766199944.0,Basic_Info_Changed,Normal,Archive,,0x000E00000001F4A4,0x000500000001A277,both,0.0,False,0,CreationTime,2022-12-29 23:36:56,2022-12-20 22:16:23,False
4397307567.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:59 -> 2022-12-16 17:32:54(same as TransportSecurity/ TransportSecurity~RF202a6.TMP),d0edfb13-6dc6-44c8-a684-d15800466309.tmp,\Users\blueangel\AppData\Roaming\Evernote\Partitions\user%3A23847576\Network\d0edfb13-6dc6-44c8-a684-d15800466309.tmp,,,,,Update Resident Value,0x7ACE,0.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Roaming\Evernote\Partitions\user%3A23847576\Network\d0edfb13-6dc6-44c8-a684-d15800466309.tmp|d0edfb13-6dc6-44c8-a684-d15800466309.tmp,766224680.0,Basic_Info_Changed,Normal,Archive,,0x000600000001EB38,0x000200000001B9E3,both,0.0,False,0,CreationTime,2022-12-29 23:36:59,2022-12-16 17:32:54,False
4397314237.0,12/29/22 23:36,Time Reversal Event,CreationTime : 2022-12-29 23:36:59 -> 2022-12-16 17:28:13(same as ddcd28d9-cc0d-4adc-a3cf-43d64a1de260/ index.txt),index.txt.tmp,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\index.txt.tmp,,,,,Update Resident Value,0x7EC7,6.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Service Worker\CacheStorage\3cedfb74d44f2e84198d23075aef16c34a668ceb\index.txt.tmp|index.txt.tmp,766228320.0,Basic_Info_Changed,Normal,Archive,,0x001200000001FB1F,0x000100000001AE17,both,0.0,False,0,CreationTime,2022-12-29 23:36:59,2022-12-16 17:28:13,False
